Genotype,Envir,Management,Row,Position,Flowering_full,R,P,Flowering_full_spats_residuals,Flowering_full_spats_geno_pred_values,Flowering_full_spats_adj_pheno
FuGa_275,ESP_2019_1,1,13,12,94,13,12,2.40279702484297,91.5919448176409,93.9947418424839
FuGa_275,ESP_2019_1,1,9,49,87,9,49,-3.9126222458525,91.5919448176409,87.6793225717885
FuGa_275,ESP_2019_1,1,10,13,87,10,13,-3.94739991538734,91.5919448176409,87.6445449022536
FuGa_275,ESP_2019_1,1,11,95,94,11,95,2.41322380154067,91.5919448176409,94.0051686191816
FuGa_352,ESP_2019_1,1,6,95,93,6,95,-0.65934088105476,93.0801878324619,92.4208469514071
FuGa_352,ESP_2019_1,1,7,58,93,7,58,0.432847140051379,93.0801878324619,93.5130349725133
FuPi_005,ESP_2019_1,1,10,31,94,10,31,-1.06573616256973,95.6968216660627,94.631085503493
FuPi_005,ESP_2019_1,1,5,76,93,5,76,-2.49172751642401,95.6968216660627,93.2050941496387
FuPi_005,ESP_2019_1,1,11,121,94,11,121,-2.46835564160902,95.6968216660627,93.2284660244537
FuPi_005,ESP_2019_1,1,11,22,94,11,22,-1.39942219685457,95.6968216660627,94.2973994692082
FuPi_005,ESP_2019_1,1,1,23,107,1,23,9.8157775463326,95.6968216660627,105.512599212395
FuPi_013,ESP_2019_1,1,5,112,93,5,112,-0.0289861236977913,92.4384999398168,92.409513816119
FuPi_013,ESP_2019_1,1,13,50,94,13,50,2.11860461286201,92.4384999398168,94.5571045526788
FuPi_013,ESP_2019_1,1,4,40,92,4,40,-0.374630754430541,92.4384999398168,92.0638691853863
FuPi_013,ESP_2019_1,1,10,23,87,10,23,-4.8136260055058,92.4384999398168,87.624873934311
FuPi_013,ESP_2019_1,1,13,75,94,13,75,2.23035954003947,92.4384999398168,94.6688594798563
FuPi_023,ESP_2019_1,1,2,60,92,2,60,-0.999831620228875,93.4149114195601,92.4150797993312
FuPi_023,ESP_2019_1,1,1,73,92,1,73,-1.14105906958841,93.4149114195601,92.2738523499717
FuPi_023,ESP_2019_1,1,10,80,94,10,80,0.871408360681485,93.4149114195601,94.2863197802416
FuPi_023,ESP_2019_1,1,13,29,94,13,29,0.808573840365213,93.4149114195601,94.2234852599253
FuPi_023,ESP_2019_1,1,11,96,94,11,96,0.56918898360712,93.4149114195601,93.9841004031672
FuPi_052,ESP_2019_1,1,8,112,101,8,112,6.4450475581923,93.8241698991829,100.269217457375
FuPi_052,ESP_2019_1,1,8,35,87,8,35,-5.92744665673445,93.8241698991829,87.8967232424485
FuPi_054,ESP_2019_1,1,11,29,94,11,29,-0.879772965567653,95.1499895326799,94.2702165671122
FuPi_054,ESP_2019_1,1,10,35,94,10,35,-0.489118061186744,95.1499895326799,94.6608714714931
FuPi_054,ESP_2019_1,1,11,78,87,11,78,-7.77406125273477,95.1499895326799,87.3759282799451
FuPi_054,ESP_2019_1,1,6,59,101,6,59,6.03921215008717,95.1499895326799,101.189201682767
FuPi_054,ESP_2019_1,1,7,106,101,7,106,4.94736128092237,95.1499895326799,100.097350813602
FuPi_087,ESP_2019_1,1,3,104,98,3,104,0.445931802924534,97.7718502743795,98.2177820773041
FuPi_087,ESP_2019_1,1,8,52,101,8,52,4.01994681748367,97.7718502743795,101.791797091863
FuPi_097,ESP_2019_1,1,4,11,92,4,11,-0.572070748764816,92.6250447243358,92.052973975571
FuPi_097,ESP_2019_1,1,5,106,93,5,106,-0.109634970401203,92.6250447243358,92.5154097539346
FuPi_106,ESP_2019_1,1,8,40,93,8,40,0.221654247573809,93.5359304590835,93.7575847066573
FuPi_106,ESP_2019_1,1,9,65,93,9,65,0.00766359879756351,93.5359304590835,93.5435940578811
FuPi_107,ESP_2019_1,1,6,105,93,6,105,-0.348681052150042,92.4655965956523,92.1169155435023
FuPi_107,ESP_2019_1,1,2,44,92,2,44,-0.492496922613128,92.4655965956523,91.9730996730392
FuPi_114,ESP_2019_1,1,12,97,94,12,97,1.72870437611556,92.2833095799596,94.0120139560752
FuPi_114,ESP_2019_1,1,1,46,92,1,46,-0.8887141693004,92.2833095799596,91.3945954106592
FuPi_114,ESP_2019_1,1,10,32,94,10,32,2.45951247350813,92.2833095799596,94.7428220534677
FuPi_114,ESP_2019_1,1,1,120,92,1,120,0.695424093466485,92.2833095799596,92.9787336734261
FuPi_114,ESP_2019_1,1,11,23,87,11,23,-5.01841934702877,92.2833095799596,87.2648902329308
GaCr_002,ESP_2019_1,1,3,14,92,3,14,-0.807817413070566,92.4989521101513,91.6911346970807
GaCr_010,ESP_2019_1,1,9,6,93,9,6,0.700358618528526,93.1684726713208,93.8688312898493
GaCr_010,ESP_2019_1,1,7,101,93,7,101,-0.838554161841415,93.1684726713208,92.3299185094794
GaCr_017,ESP_2019_1,1,9,58,93,9,58,-1.05418646237882,94.7232198678308,93.669033405452
GaCr_017,ESP_2019_1,1,8,123,93,8,123,-2.8602810384112,94.7232198678308,91.8629388294196
GaCr_017,ESP_2019_1,1,11,1,94,11,1,-0.360853244753685,94.7232198678308,94.3623666230771
GaCr_017,ESP_2019_1,1,11,115,101,11,115,5.69210765550881,94.7232198678308,100.41532752334
GaCr_041,ESP_2019_1,1,6,17,93,6,17,-0.00432984712887219,93.4734580218108,93.4691281746819
GaCr_041,ESP_2019_1,1,11,118,94,11,118,-0.0921217835276735,93.4734580218108,93.3813362382831
GaCr_041,ESP_2019_1,1,8,91,93,8,91,-0.49114966919079,93.4734580218108,92.98230835262
GaCr_041,ESP_2019_1,1,11,25,94,11,25,0.754437255921218,93.4734580218108,94.227895277732
GaCr_043,ESP_2019_1,1,8,45,93,8,45,0.873210210448036,92.9569810281526,93.8301912386006
GaCr_043,ESP_2019_1,1,8,125,93,8,125,-1.22292939881382,92.9569810281526,91.7340516293388
GaCr_052,ESP_2019_1,1,10,41,94,10,41,2.55841298651193,92.0488242331943,94.6072372197063
GaCr_052,ESP_2019_1,1,13,114,94,13,114,1.87488276016494,92.0488242331943,93.9237069933593
GaCr_052,ESP_2019_1,1,7,119,93,7,119,-0.401349985518436,92.0488242331943,91.6474742476759
GaCr_052,ESP_2019_1,1,6,7,86,6,7,-5.28995916234219,92.0488242331943,86.7588650708522
GaCr_055,ESP_2019_1,1,3,58,92,3,58,-0.459689571635309,92.847027282548,92.3873377109127
GaCr_056,ESP_2019_1,1,8,119,101,8,119,3.54044496696062,96.4351024178168,99.9755473847774
GaCr_056,ESP_2019_1,1,1,5,98,1,5,-0.411516473285545,96.4351024178168,96.0235859445313
GaCr_057,ESP_2019_1,1,7,47,93,7,47,0.683209980085394,92.8857552652078,93.5689652452932
GaCr_057,ESP_2019_1,1,8,122,93,8,122,-1.10416570893122,92.8857552652078,91.7815895562766
GaCr_061,ESP_2019_1,1,9,24,93,9,24,-1.33492373478116,94.9827870089044,93.6478632741232
GaCr_061,ESP_2019_1,1,4,92,98,4,92,3.01131706225462,94.9827870089044,97.994104071159
GaPi_007,ESP_2019_1,1,6,18,93,6,18,0.685991017860502,92.7707425361674,93.4567335540279
GaPi_007,ESP_2019_1,1,10,53,94,10,53,1.87753704764735,92.7707425361674,94.6482795838148
GaPi_007,ESP_2019_1,1,11,44,87,11,44,-5.3387720224712,92.7707425361674,87.4319705136963
GaPi_007,ESP_2019_1,1,9,73,93,9,73,0.659412848404259,92.7707425361674,93.4301553845717
GaPi_007,ESP_2019_1,1,12,67,94,12,67,1.57984524750751,92.7707425361674,94.350587783675
GaPi_014,ESP_2019_1,1,1,66,92,1,66,0.0714225494537004,91.994580653666,92.0660032031197
GaPi_014,ESP_2019_1,1,11,5,94,11,5,2.29097234483206,91.994580653666,94.285552998498
GaPi_014,ESP_2019_1,1,5,14,92,5,14,0.679832385390299,91.994580653666,92.6744130390563
GaPi_014,ESP_2019_1,1,11,114,87,11,114,-5.54303893261275,91.994580653666,86.4515417210532
GaPi_014,ESP_2019_1,1,10,123,94,10,123,1.18854646435038,91.994580653666,93.1831271180163
GaPi_017,ESP_2019_1,1,5,48,92,5,48,-0.266909269148954,92.7850741921355,92.5181649229866
GaPi_017,ESP_2019_1,1,2,72,92,2,72,-0.25474276733847,92.7850741921355,92.530331424797
GaPi_028,ESP_2019_1,1,8,87,93,8,87,-1.38825133646749,94.4923666412142,93.1041153047467
GaPi_028,ESP_2019_1,1,2,6,98,2,6,2.57415008823094,94.4923666412142,97.0665167294452
GaPi_033,ESP_2019_1,1,8,44,93,8,44,0.658290857160424,93.2026589278216,93.860949784982
GaPi_033,ESP_2019_1,1,8,109,93,8,109,-0.762294971074695,93.2026589278216,92.4403639567469
GaPi_035,ESP_2019_1,1,11,55,94,11,55,1.12049301854407,93.4113894438607,94.5318824624048
GaPi_035,ESP_2019_1,1,11,117,94,11,117,-0.248750264677284,93.4113894438607,93.1626391791834
GaPi_035,ESP_2019_1,1,10,95,94,10,95,0.641969932071064,93.4113894438607,94.0533593759318
GaPi_035,ESP_2019_1,1,8,20,93,8,20,0.506177122374282,93.4113894438607,93.917566566235
GaPi_035,ESP_2019_1,1,4,115,92,4,115,-1.91513182210247,93.4113894438607,91.4962576217582
GaPi_038,ESP_2019_1,1,7,86,93,7,86,-0.245381876942048,93.0613025541514,92.8159206772093
GaPi_051,ESP_2019_1,1,5,62,92,5,62,-0.472091302688924,92.9174622387475,92.4453709360585
GaPi_051,ESP_2019_1,1,5,90,93,5,90,0.0828473451275187,92.9174622387475,93.000309583875
GaPi_056,ESP_2019_1,1,7,20,93,7,20,0.197142811298662,93.5037602918438,93.7009031031425
I_BB002,ESP_2019_1,1,12,39,94,12,39,-2.45334878246572,96.7581556256888,94.304806843223
I_BB002,ESP_2019_1,1,10,14,101,10,14,4.89768795501007,96.7581556256888,101.655843580699
I_BB002,ESP_2019_1,1,9,8,93,9,8,-2.81230444103663,96.7581556256888,93.9458511846521
I_BB002,ESP_2019_1,1,9,102,101,9,102,3.81999585287615,96.7581556256888,100.578151478565
I_BB012,ESP_2019_1,1,8,102,93,8,102,-0.251352540814906,92.8359814630797,92.5846289222648
I_BB012,ESP_2019_1,1,5,39,92,5,39,-0.21938452168807,92.8359814630797,92.6165969413916
I_BB015,ESP_2019_1,1,3,70,92,3,70,-0.861947501984204,93.1975163099657,92.3355688079815
I_BB015,ESP_2019_1,1,8,17,93,8,17,0.752799992058201,93.1975163099657,93.9503163020239
I_BB022,ESP_2019_1,1,5,44,92,5,44,-2.44580003465742,95.0391784887342,92.5933784540768
I_BB022,ESP_2019_1,1,7,129,101,7,129,4.17859337484454,95.0391784887342,99.2177718635787
I_BB028,ESP_2019_1,1,2,90,92,2,90,-0.521603556007506,93.2763667752784,92.7547632192709
I_BB028,ESP_2019_1,1,8,48,93,8,48,0.49131844266222,93.2763667752784,93.7676852179406
I_BB031,ESP_2019_1,1,2,70,98,2,70,1.79742116159997,96.6597738782001,98.4571950398001
I_BB031,ESP_2019_1,1,4,44,98,4,44,1.55621278864872,96.6597738782001,98.2159866668488
I_BB039,ESP_2019_1,1,4,75,86,4,75,-4.26425517820205,90.5275578683685,86.2633026901664
I_BB039,ESP_2019_1,1,4,27,92,4,27,1.48474522158064,90.5275578683685,92.0123030899491
I_BB049,ESP_2019_1,1,1,80,92,1,80,-0.860009381994601,93.1695166727255,92.3095072907309
I_BB049,ESP_2019_1,1,7,10,93,7,10,0.722857998059638,93.1695166727255,93.8923746707851
I_BB056,ESP_2019_1,1,1,72,85,1,72,-3.55335408124097,88.7209031909804,85.1675491097394
I_BB056,ESP_2019_1,1,8,59,87,8,59,-1.0330839269489,88.7209031909804,87.6878192640315
I_BB070,ESP_2019_1,1,9,126,101,9,126,3.58931751917437,96.0959774409148,99.6852949600892
I_BB070,ESP_2019_1,1,11,59,101,11,59,5.33618526709951,96.0959774409148,101.432162708014
I_BB070,ESP_2019_1,1,8,28,93,8,28,-2.09154080509728,96.0959774409148,94.0044366358175
I_BB070,ESP_2019_1,1,10,94,94,10,94,-2.00703748724624,96.0959774409148,94.0889399536686
I_BB070,ESP_2019_1,1,11,91,94,11,91,-2.03717229189569,96.0959774409148,94.0588051490191
I_CC003,ESP_2019_1,1,10,33,94,10,33,1.69954120777456,92.9746923312692,94.6742335390437
I_CC003,ESP_2019_1,1,1,16,92,1,16,-2.67677057979465,92.9746923312692,90.2979217514745
I_CC003,ESP_2019_1,1,11,47,94,11,47,1.46233130247674,92.9746923312692,94.4370236337459
I_CC003,ESP_2019_1,1,11,124,94,11,124,0.262240713116512,92.9746923312692,93.2369330443857
I_CC003,ESP_2019_1,1,9,124,93,9,124,-1.07934784883452,92.9746923312692,91.8953444824346
I_CC044,ESP_2019_1,1,9,15,93,9,15,0.699773440885522,93.0598259315212,93.7595993724068
I_CC044,ESP_2019_1,1,5,120,93,5,120,-0.946632163893071,93.0598259315212,92.1131937676282
I_CC048,ESP_2019_1,1,9,100,93,9,100,0.171514349974856,92.5324480134671,92.7039623634419
I_CC048,ESP_2019_1,1,2,31,92,2,31,-0.945830791292721,92.5324480134671,91.5866172221743
I_CC052,ESP_2019_1,1,7,100,93,7,100,-2.17191384051587,94.5708953646919,92.398981524176
I_CC052,ESP_2019_1,1,3,41,98,3,41,3.43635319834081,94.5708953646919,98.0072485630327
I_CC055,ESP_2019_1,1,4,91,92,4,91,-7.87280019200168,99.8631380610113,91.9903378690096
I_CC055,ESP_2019_1,1,1,19,116,1,19,14.4302830425166,99.8631380610113,114.293421103528
I_CC057,ESP_2019_1,1,12,78,94,12,78,-0.799404203189994,95.2118358237162,94.4124316205262
I_CC057,ESP_2019_1,1,9,48,101,9,48,6.4051692886343,95.2118358237162,101.617005112351
I_CC057,ESP_2019_1,1,13,15,94,13,15,-1.13521143599982,95.2118358237162,94.0766243877164
I_CC057,ESP_2019_1,1,8,101,93,8,101,-2.56507684860908,95.2118358237162,92.6467589751072
I_CC059,ESP_2019_1,1,6,103,101,6,103,5.41465857319355,94.6091391492255,100.023797722419
I_CC059,ESP_2019_1,1,2,10,92,2,10,-3.48924047223358,94.6091391492255,91.119898676992
I_CC059,ESP_2019_1,1,10,47,94,10,47,0.0747451387951799,94.6091391492255,94.6838842880207
I_CC059,ESP_2019_1,1,11,97,94,11,97,-0.69747431053321,94.6091391492255,93.9116648386923
I_CC067,ESP_2019_1,1,7,35,101,7,35,2.57429693829604,99.0796928455933,101.653989783889
I_CC067,ESP_2019_1,1,6,109,101,6,109,0.911093410028869,99.0796928455933,99.9907862556222
I_CC067,ESP_2019_1,1,12,64,101,12,64,2.28852873966052,99.0796928455933,101.368221585254
I_CC070,ESP_2019_1,1,7,126,101,7,126,2.31049456214952,96.9949275718138,99.3054221339633
I_CC070,ESP_2019_1,1,3,54,98,3,54,1.37834379553617,96.9949275718138,98.37327136735
I_CC075,ESP_2019_1,1,9,125,93,9,125,-1.22165473593226,93.0013337660075,91.7796790300752
I_CC075,ESP_2019_1,1,9,4,93,9,4,0.91629499666152,93.0013337660075,93.917628762669
I_J012,ESP_2019_1,1,1,3,98,1,3,1.9714733791225,94.1697703191778,96.1412436983003
I_J012,ESP_2019_1,1,9,87,93,9,87,-1.10821976309853,94.1697703191778,93.0615505560792
I_J030,ESP_2019_1,1,6,37,93,6,37,2.12002604765573,91.2434207118778,93.3634467595335
I_J030,ESP_2019_1,1,8,88,87,8,88,-4.18356483989159,91.2434207118778,87.0598558719862
I_J033,ESP_2019_1,1,8,69,93,8,69,0.497457044029716,93.0238210649387,93.5212781089684
I_J033,ESP_2019_1,1,4,50,92,4,50,-0.780326081700892,93.0238210649387,92.2434949832378
I_J036,ESP_2019_1,1,1,38,98,1,38,0.969122548806496,96.1555423283373,97.1246648771438
I_J036,ESP_2019_1,1,5,88,98,5,88,1.88020355371896,96.1555423283373,98.0357458820563
I_J046,ESP_2019_1,1,9,86,93,9,86,-0.269293413753744,93.3456558689654,93.0763624552116
I_J046,ESP_2019_1,1,9,19,93,9,19,0.30830787858342,93.3456558689654,93.6539637475488
I_J054,ESP_2019_1,1,9,110,93,9,110,-0.206532281175839,92.575980212364,92.3694479311881
I_J054,ESP_2019_1,1,4,13,92,4,13,-0.52424537416502,92.575980212364,92.051734838199
I_J056,ESP_2019_1,1,13,100,94,13,100,0.589426992864631,93.6878239189827,94.2772509118474
I_J056,ESP_2019_1,1,10,93,94,10,93,0.402555915776176,93.6878239189827,94.0903798347589
I_J056,ESP_2019_1,1,12,55,94,12,55,0.796429536428278,93.6878239189827,94.484253455411
I_J056,ESP_2019_1,1,9,37,93,9,37,-0.0144810357527518,93.6878239189827,93.67334288323
I_J056,ESP_2019_1,1,4,68,92,4,68,-1.39269711926811,93.6878239189827,92.2951267997146
I_J063,ESP_2019_1,1,3,62,92,3,62,-0.495827331649352,92.8138573123932,92.3180299807438
I_J063,ESP_2019_1,1,7,85,93,7,85,0.00296277074090767,92.8138573123932,92.8168200831341
I_J064,ESP_2019_1,1,4,60,98,4,60,3.3411111716249,94.9792860697674,98.3203972413923
I_J064,ESP_2019_1,1,8,79,93,8,79,-1.66821931303348,94.9792860697674,93.3110667567339
I_J069,ESP_2019_1,1,6,11,93,6,11,0.482714023787196,93.1182521760998,93.600966199887
I_J069,ESP_2019_1,1,3,82,92,3,82,-0.671137661441605,93.1182521760998,92.4471145146582
I_M007,ESP_2019_1,1,9,70,87,9,70,-1.29608755009104,88.6576567012395,87.3615691511485
I_M007,ESP_2019_1,1,5,11,86,5,11,-1.97357067441234,88.6576567012395,86.6840860268272
I_M007,ESP_2019_1,1,13,31,87,13,31,-1.38003584357766,88.6576567012395,87.2776208576619
I_M013,ESP_2019_1,1,5,108,93,5,108,-4.90223838534142,97.4117218196229,92.5094834342815
I_M013,ESP_2019_1,1,2,27,107,2,27,9.00793405811035,97.4117218196229,106.419655877733
I_M014,ESP_2019_1,1,2,101,86,2,101,-2.97757499492195,89.7833858508591,86.8058108559372
I_M014,ESP_2019_1,1,11,88,87,11,88,-2.67640643243955,89.7833858508591,87.1069794184196
I_M014,ESP_2019_1,1,7,39,87,7,39,-2.12694601200995,89.7833858508591,87.6564398388492
I_M014,ESP_2019_1,1,12,16,94,12,16,4.25713286075792,89.7833858508591,94.040518711617
I_M024,ESP_2019_1,1,4,46,86,4,46,-2.00189417203055,88.237840199757,86.2359460277265
I_M024,ESP_2019_1,1,13,83,87,13,83,-0.704138125190355,88.237840199757,87.5337020745667
I_M024,ESP_2019_1,1,13,23,87,13,23,-1.06431412127583,88.237840199757,87.1735260784812
I_M024,ESP_2019_1,1,8,93,87,8,93,-1.29922767565395,88.237840199757,86.9386125241031
I_M026,ESP_2019_1,1,1,100,92,1,100,-1.90901255263948,94.6925155370838,92.7835029844444
I_M026,ESP_2019_1,1,4,12,98,4,12,3.29509048582807,94.6925155370838,97.9876060229119
I_M029,ESP_2019_1,1,6,119,93,6,119,-0.766630818688782,92.3081576228361,91.5415268041473
I_M029,ESP_2019_1,1,3,38,92,3,38,-0.232009951788655,92.3081576228361,92.0761476710475
I_M047,ESP_2019_1,1,3,48,86,3,48,-2.7304960641461,88.8645039179594,86.1340078538133
I_M047,ESP_2019_1,1,9,80,87,9,80,-1.71231948810241,88.8645039179594,87.152184429857
I_M048,ESP_2019_1,1,9,95,87,9,95,-1.77934917624189,88.6462343280458,86.8668851518039
I_M048,ESP_2019_1,1,3,27,86,3,27,-2.88176899341093,88.6462343280458,85.7644653346349
I_M052,ESP_2019_1,1,7,117,93,7,117,-0.960444315745903,92.4749807315016,91.5145364157557
I_M052,ESP_2019_1,1,13,52,94,13,52,2.09714038993543,92.4749807315016,94.572121121437
I_M052,ESP_2019_1,1,9,40,93,9,40,1.10655265965227,92.4749807315016,93.5815333911539
I_M052,ESP_2019_1,1,12,86,94,12,86,1.73769103686847,92.4749807315016,94.2126717683701
I_M052,ESP_2019_1,1,10,22,87,10,22,-4.81273218966254,92.4749807315016,87.6622485418391
I_M056,ESP_2019_1,1,7,92,87,7,92,-5.45861681791597,92.1191295971525,86.6605127792365
I_M056,ESP_2019_1,1,12,40,94,12,40,2.05387742994438,92.1191295971525,94.1730070270969
I_M056,ESP_2019_1,1,8,1,93,8,1,2.21704198901088,92.1191295971525,94.3361715861633
I_W002,ESP_2019_1,1,5,33,86,5,33,-2.31557230165254,88.9275824740175,86.612010172365
I_W002,ESP_2019_1,1,2,128,86,2,128,-2.06415514979835,88.9275824740175,86.8634273242191
I_W010,ESP_2019_1,1,2,71,92,2,71,-2.0430896126245,94.5754743182112,92.5323847055867
I_W010,ESP_2019_1,1,3,30,98,3,30,3.3121086168336,94.5754743182112,97.8875829350448
I_W034,ESP_2019_1,1,5,58,86,5,58,-2.83258970973208,89.4213600761178,86.5887703663857
I_W034,ESP_2019_1,1,3,108,86,3,108,-3.15396454251791,89.4213600761178,86.2673955335999
I_W034,ESP_2019_1,1,12,109,87,12,109,-2.59463681172372,89.4213600761178,86.8267232643941
I_W034,ESP_2019_1,1,12,29,94,12,29,4.69531593064333,89.4213600761178,94.1166760067611
I_W036,ESP_2019_1,1,8,78,93,8,78,0.628031828326826,92.8009633531057,93.4289951814325
I_W036,ESP_2019_1,1,3,13,92,3,13,-1.13379229957368,92.8009633531057,91.667171053532
I_W037,ESP_2019_1,1,3,20,98,3,20,1.07788113676175,96.5988222024377,97.6767033391994
I_W037,ESP_2019_1,1,12,124,94,12,124,-3.17607960950092,96.5988222024377,93.4227425929368
I_W037,ESP_2019_1,1,12,4,101,12,4,4.42109745362689,96.5988222024377,101.019919656065
I_W037,ESP_2019_1,1,10,102,94,10,102,-2.81054899347673,96.5988222024377,93.7882732089609
I_W037,ESP_2019_1,1,7,98,101,7,98,3.78032306416482,96.5988222024377,100.379145266603
I_W044,ESP_2019_1,1,11,31,94,11,31,2.32202959474034,91.9876258715993,94.3096554663396
I_W044,ESP_2019_1,1,6,71,93,6,71,1.00679602791031,91.9876258715993,92.9944218995096
I_W044,ESP_2019_1,1,7,51,87,7,51,-4.64804664566793,91.9876258715993,87.3395792259314
I_W045,ESP_2019_1,1,1,126,92,1,126,-0.239901308623388,93.2417291964998,93.0018278878764
I_W045,ESP_2019_1,1,6,36,93,6,36,0.174973375310003,93.2417291964998,93.4167025718098
I_W046,ESP_2019_1,1,3,88,86,3,88,-3.10819928832646,89.5108677223977,86.4026684340712
I_W046,ESP_2019_1,1,5,64,86,5,64,-3.0974024356472,89.5108677223977,86.4134652867505
I_W046,ESP_2019_1,1,13,28,87,13,28,-2.18618930473656,89.5108677223977,87.3246784176611
I_W046,ESP_2019_1,1,12,89,94,12,89,4.59543708552077,89.5108677223977,94.1063048079185
I_W049,ESP_2019_1,1,9,59,93,9,59,2.06330554016837,91.5069381155662,93.5702436557346
I_W049,ESP_2019_1,1,12,58,87,12,58,-4.02038072976571,91.5069381155662,87.4865573858005
I_W049,ESP_2019_1,1,4,104,92,4,104,0.15709367521896,91.5069381155662,91.6640317907852
I_W050,ESP_2019_1,1,2,73,92,2,73,-0.0385167012533714,92.6642485626484,92.625731861395
I_W050,ESP_2019_1,1,4,29,92,4,29,-0.603979247466597,92.6642485626484,92.0602693151818
JoPr_1990_102_001,ESP_2019_1,1,13,14,101,13,14,3.89314674025756,97.1992050441141,101.092351784372
JoPr_1990_102_054,ESP_2019_1,1,1,39,92,1,39,0.852256905488233,90.2881581946354,91.1404151001236
JoPr_1990_102_054,ESP_2019_1,1,3,66,86,3,66,-3.87120276063465,90.2881581946354,86.4169554340007
JoPr_1990_102_097,ESP_2019_1,1,3,112,92,3,112,2.04173940846155,90.2046445393815,92.2463839478431
JoPr_1990_102_097,ESP_2019_1,1,2,4,86,2,4,-5.14421155574101,90.2046445393815,85.0604329836405
JoPr_1990_102_108,ESP_2019_1,1,1,117,92,1,117,1.51222434452856,91.2422963052308,92.7545206497594
JoPr_1990_102_108,ESP_2019_1,1,9,25,87,9,25,-3.57688771355112,91.2422963052308,87.6654085916797
JoPr_1990_102_169,ESP_2019_1,1,2,22,98,2,22,1.0378030611563,96.3651159764006,97.4029190375569
JoPr_1990_102_169,ESP_2019_1,1,3,72,98,3,72,2.02112840109533,96.3651159764006,98.3862443774959
JoPr_1990_102_179,ESP_2019_1,1,3,92,92,3,92,-0.609626247262014,93.0271769535783,92.4175507063162
JoPr_1990_102_179,ESP_2019_1,1,6,46,93,6,46,0.330113606027041,93.0271769535783,93.3572905596053
JoPr_1990_102_202,ESP_2019_1,1,6,66,93,6,66,0.0948287014731051,93.0367022170083,93.1315309184814
JoPr_1990_102_202,ESP_2019_1,1,5,28,92,5,28,-0.364814637961587,93.0367022170083,92.6718875790467
